Time [s],Ch0
0.898668200,1
0.899177440,0
0.899789020,1
0.900298200,0
0.900918280,1
0.901427440,0
0.902038940,1
0.903719880,0
0.904288940,1
0.904874600,0
0.905409780,1
0.905918980,0
0.906530480,1
0.907039760,0
0.907651260,1
0.908160440,0
0.908780380,1
0.909365960,0
0.909901060,1
0.911582160,0
0.912142780,1
0.913832240,0
0.914392800,1
0.914901980,0
0.915513480,1
0.917194340,0
0.917763420,1
0.919444180,0
0.920004760,1
0.921685640,0
0.922254700,1
0.923935640,0
0.924496240,1
0.926177100,0
0.926746180,1
0.973670060,0
0.978203480,1
0.982711280,0
0.983271760,1
0.984952400,0
0.985521360,1
0.987201960,0
0.987762500,1
0.989451640,0
0.990012160,1
0.990597660,0
0.991132720,1
0.991641940,0
0.992253360,1
0.992762500,0
0.993382420,1
0.993967940,0
0.994503000,1
0.995012080,0
0.995623460,1
0.997303960,0
0.997872900,1
0.999553480,0
1.000113980,1
1.001803220,0
1.002363660,1
1.002872840,0
1.003484260,1
1.003993400,0
1.004604800,1
1.005113900,0
1.005733800,1
1.006319340,0
1.006854380,1
1.007363540,0
1.007974940,1
1.008484080,0
1.009095540,1
1.009604700,0
1.010224640,1
1.011905480,0
1.012466100,1
1.012975340,0
1.013586860,1
1.014096060,0
1.014716120,1
1.015225400,0
1.015836980,1
1.016346160,0
1.016957760,1
1.017466920,0
1.018086920,1
1.019767780,0
1.020328340,1
1.022008980,0
1.022578000,1
1.023163620,0
1.023698720,1
1.025379680,0
1.025940200,1
1.027629500,0
1.028190080,1
1.029871040,0
1.030431600,1
1.032120940,0
1.032681480,1
1.034362240,0
1.034922800,1
3.000000020,1
