Time [s],Ch0
0.611820940,0
0.612432140,1
0.613025980,0
0.613628620,1
0.614222400,0
0.614825200,1
0.615418980,0
0.616624240,1
0.617218000,0
0.618423360,1
0.619017160,0
0.620222400,1
0.635022680,0
0.637399220,1
0.637993000,0
0.638604220,1
0.639189580,0
0.639800820,1
0.640394620,0
0.640997380,1
0.641591280,0
0.642194080,1
0.642787800,0
0.643399060,1
0.643992840,0
0.644595520,1
0.645189380,0
0.645792200,1
0.646385980,0
0.646997280,1
0.647582600,0
0.648796440,1
0.649381740,0
0.649992960,1
0.650586780,0
0.651791980,1
0.652385740,0
0.653591020,1
0.654184860,0
0.654787560,1
0.655381280,0
0.656586460,1
0.657180240,0
0.657783000,1
0.658376800,0
0.658988040,1
0.659581800,0
0.660184520,1
0.660778260,0
0.661983480,1
0.662577260,0
0.663782520,1
0.664376320,0
0.665581700,1
0.680372240,0
0.682757040,1
0.683350800,0
0.683953500,1
0.684547280,0
0.685158480,1
0.685752240,0
0.686355020,1
0.686948820,0
0.687551480,1
0.688145320,0
0.688756500,1
0.689341900,0
0.689953040,1
0.690546820,0
0.691149560,1
0.691743360,0
0.692346120,1
0.692939900,0
0.694145000,1
0.694738760,0
0.695349980,1
0.695943760,0
0.697149040,1
0.697742800,0
0.698948120,1
0.699541940,0
0.700144760,1
0.700738620,0
0.701944020,1
0.702537880,0
0.703140600,1
0.703734400,0
0.704337140,1
0.704930900,0
0.705542140,1
0.706135960,0
0.707341020,1
0.707934720,0
0.709165380,1
0.709674300,0
0.710938860,1
0.725729940,0
0.728140140,1
0.728649060,0
0.729311140,1
0.729904960,0
0.730533200,1
0.731042260,0
0.731712920,1
0.732306740,0
0.732909460,1
0.733503240,0
0.734105960,1
0.734699840,0
0.735311100,1
0.735904920,0
0.736507780,1
0.737101600,0
0.737704320,1
0.738298100,0
0.739503360,1
0.740097120,0
0.740708340,1
0.741293600,0
0.742498940,1
0.743092740,0
0.744323440,1
0.744832380,0
0.745503080,1
0.746096940,0
0.747327580,1
0.747836460,0
0.748498540,1
0.749092380,0
0.749695080,1
0.750288800,0
0.750899980,1
0.751493760,0
0.752699120,1
0.753284380,0
0.754498060,1
0.755083300,0
0.756322420,1
0.771088040,0
0.773498340,1
0.774007260,0
0.774669380,1
0.775263160,0
0.775865820,1
0.776459640,0
0.777070820,1
0.777664580,0
0.778267320,1
0.778861080,0
0.779489260,1
0.779998180,0
0.780660360,1
0.781254160,0
0.781865480,1
0.782459340,0
0.783062080,1
0.783655800,0
0.784861000,1
0.785454800,0
0.786057500,1
0.786651340,0
0.787856640,1
0.788450440,0
0.789681080,1
0.790189960,0
0.790860620,1
0.791454400,0
0.792659620,1
0.793244940,0
0.793856140,1
0.794449940,0
0.795078180,1
0.795587140,0
0.796249300,1
0.796843060,0
0.798048200,1
0.798641980,0
0.799872540,1
0.800381460,0
0.801646100,1
1.813101540,1
